time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-08T06:39:10.920Z,19.4009991,-155.2700043,0.49,2.42,ml,24,56,0.004646,0.12,hv,hv70247082,2018-06-08T06:44:51.570Z,"4km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.39,13,automatic,hv,hv
2018-06-08T06:35:08.970Z,19.4003334,-155.2713318,1.41,2.4,ml,20,60,0.0054,0.16,hv,hv70247077,2018-06-08T06:40:49.110Z,"4km SW of Volcano, Hawaii",earthquake,0.36,0.27,0.35,15,automatic,hv,hv
2018-06-08T06:35:01.830Z,44.723,-111.7736667,10.84,0.81,md,4,153,0.077,0.05,mb,mb80296664,2018-06-08T14:20:35.340Z,"53km W of West Yellowstone, Montana",earthquake,0.55,0.49,0.564,2,reviewed,mb,mb
2018-06-08T06:34:13.606Z,36.7136,-116.1575,3,-0.3,ml,7,113.62,0.024,0.0499,nn,nn00638810,2018-06-08T16:20:15.636Z,"57km ESE of Beatty, Nevada",earthquake,,2.4,0.24,4,reviewed,nn,nn
2018-06-08T06:31:01.030Z,19.4001675,-155.2598267,0.6,2.47,ml,24,67,0.006163,0.25,hv,hv70247072,2018-06-08T06:36:41.770Z,"4km SW of Volcano, Hawaii",earthquake,0.35,0.3,0.41,12,automatic,hv,hv
2018-06-08T06:30:53.210Z,37.6583328,-118.8330002,1.73,1.48,md,14,142,0.02047,0.05,nc,nc73027186,2018-06-08T07:53:02.652Z,"13km E of Mammoth Lakes, CA",earthquake,0.43,0.85,0.08,13,automatic,nc,nc
2018-06-08T06:29:01.122Z,60.7943,-149.5996,30.9,1.2,ml,,,,0.25,ak,ak19729813,2018-06-08T06:35:58.615Z,"49km SSE of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-06-08T06:25:55.440Z,19.3988342,-155.2785034,1.27,2.19,ml,18,101,0.005739,0.14,hv,hv70247062,2018-06-08T06:31:37.060Z,"5km SW of Volcano, Hawaii",earthquake,0.28,0.27,0.27,13,automatic,hv,hv
2018-06-08T06:25:40.520Z,37.6611667,-118.8411667,2.39,1.04,md,17,122,0.02708,0.04,nc,nc73027181,2018-06-08T09:43:01.354Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.31,0.44,0.253,16,reviewed,nc,nc
2018-06-08T06:25:19.520Z,19.4153328,-155.2793274,0.92,2.14,ml,20,56,0.005063,0.18,hv,hv70247057,2018-06-08T06:30:57.060Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.26,0.21,13,automatic,hv,hv
2018-06-08T06:22:40.900Z,19.4064999,-155.2671661,0.95,2.45,ml,23,48,0.008284,0.18,hv,hv70247052,2018-06-08T06:28:27.830Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.29,0.38,14,automatic,hv,hv
2018-06-08T06:22:23.950Z,19.3008327,-155.4616699,-0.87,3.16,ml,13,79,0.06297,0.29,hv,hv70247047,2018-06-08T06:28:03.820Z,"10km N of Pahala, Hawaii",earthquake,0.68,0.58,0.5,13,automatic,hv,hv
2018-06-08T06:22:10.050Z,37.6581667,-118.8355,1.68,0.63,md,13,137,0.02018,0.03,nc,nc73027176,2018-06-08T09:09:47.319Z,"13km E of Mammoth Lakes, CA",earthquake,0.31,0.66,0.191,12,reviewed,nc,nc
2018-06-08T06:21:11.000Z,19.4078331,-155.2668304,0.84,1.71,md,16,64,0.007809,0.22,hv,hv70247042,2018-06-08T06:24:03.600Z,"3km SW of Volcano, Hawaii",earthquake,0.26,0.32,0.49,13,automatic,hv,hv
2018-06-08T06:19:01.580Z,19.4193325,-155.2768402,0.52,2.21,ml,24,74,0.005444,0.16,hv,hv70247037,2018-06-08T06:24:41.560Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.12,0.34,12,automatic,hv,hv
2018-06-08T06:16:57.630Z,19.4063339,-155.2668304,1.66,2.13,ml,22,50,0.008085,0.1,hv,hv70247032,2018-06-08T06:22:38.160Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.16,0.29,11,automatic,hv,hv
2018-06-08T06:14:13.290Z,19.4449997,-155.2351685,-0.2,1.96,ml,9,233,0.03269,0.18,hv,hv70247027,2018-06-08T06:19:54.020Z,"1km N of Volcano, Hawaii",earthquake,0.49,0.89,0.25,4,automatic,hv,hv
2018-06-08T06:09:23.960Z,19.4266663,-155.2655029,0.02,2.89,ml,27,49,0.002097,0.24,hv,hv70247022,2018-06-08T06:15:04.550Z,"2km W of Volcano, Hawaii",earthquake,0.23,0.21,2.31,18,automatic,hv,hv
2018-06-08T06:07:51.850Z,-2.2676,68.2427,10,4.9,mb,,47,5.485,0.57,us,us1000ekza,2018-06-08T06:30:31.040Z,Carlsberg Ridge,earthquake,5.6,1.8,0.062,81,reviewed,us,us
2018-06-08T06:06:47.280Z,19.3996658,-155.2666626,0.52,3.41,ml,58,35,0.001536,0.28,hv,hv70247017,2018-06-08T06:33:49.779Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.21,3.29,37,automatic,hv,hv
2018-06-08T06:06:06.770Z,19.4169998,-155.261673,2.02,1.63,md,15,128,0.005173,0.23,hv,hv70247012,2018-06-08T14:08:35.218Z,"2km WSW of Volcano, Hawaii",earthquake,0.53,0.38,0.47,4,reviewed,hv,hv
2018-06-08T06:05:04.440Z,33.492,-116.785,6.51,0.6,ml,41,32,0.08335,0.16,ci,ci38193480,2018-06-08T18:02:25.933Z,"9km NE of Aguanga, CA",earthquake,0.15,0.44,0.16,9,reviewed,ci,ci
2018-06-08T06:04:17.710Z,34.0728333,-117.29,15.55,1.17,ml,78,42,0.02993,0.19,ci,ci38193472,2018-06-08T16:07:17.467Z,"2km E of Colton, CA",earthquake,0.17,0.24,0.133,39,reviewed,ci,ci
2018-06-08T06:03:38.140Z,40.3875,-126.1303,10,2.9,ml,,257,1.534,1.04,us,us1000ekz0,2018-06-08T07:17:06.045Z,"159km W of Ferndale, California",earthquake,4.3,2,0.048,58,reviewed,us,us
2018-06-08T06:02:49.870Z,19.3933334,-155.2841644,1.27,2.28,ml,16,79,0.00715,0.31,hv,hv70247002,2018-06-08T14:05:21.277Z,"6km SW of Volcano, Hawaii",earthquake,0.4,0.46,0.4,4,automatic,hv,hv
2018-06-08T06:00:32.800Z,19.399334,-155.281662,0.97,2.89,ml,27,78,0.008536,0.22,hv,hv70246997,2018-06-08T06:06:12.240Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.26,0.26,13,automatic,hv,hv
2018-06-08T05:59:48.060Z,19.4101658,-155.2828369,0.74,2.47,ml,26,39,0.007551,0.17,hv,hv70246992,2018-06-08T06:05:28.430Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.15,0.32,12,automatic,hv,hv
2018-06-08T05:59:26.390Z,33.3633333,-116.3958333,13.94,0.81,ml,52,103,0.0437,0.22,ci,ci38193464,2018-06-08T15:51:25.227Z,"12km N of Borrego Springs, CA",earthquake,0.27,0.52,0.161,20,reviewed,ci,ci
2018-06-08T05:58:26.600Z,19.4375,-155.2678375,1.99,2.68,ml,11,95,0.02363,0.22,hv,hv70246987,2018-06-08T06:04:07.650Z,"3km WNW of Volcano, Hawaii",earthquake,0.58,0.67,0.46,10,automatic,hv,hv
2018-06-08T05:57:04.500Z,19.2889996,-155.2030029,8.28,2.41,ml,35,150,0.02185,0.25,hv,hv70246982,2018-06-08T06:02:49.270Z,"16km SSE of Volcano, Hawaii",earthquake,0.58,0.59,0.32,10,automatic,hv,hv
2018-06-08T05:50:59.970Z,19.4068336,-155.2708282,1.01,2.17,ml,21,53,0.009672,0.15,hv,hv70246967,2018-06-08T05:56:42.890Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.24,0.44,9,automatic,hv,hv
2018-06-08T05:50:50.790Z,19.3953342,-155.2649994,0.11,2.45,ml,14,84,0.003052,0.21,hv,hv70246962,2018-06-08T05:56:32.260Z,"4km SW of Volcano, Hawaii",earthquake,0.32,0.26,0.35,13,automatic,hv,hv
2018-06-08T05:47:46.430Z,19.3913326,-155.2803345,0.94,2.45,ml,23,53,0.00495,0.32,hv,hv70246957,2018-06-08T05:53:27.700Z,"6km SW of Volcano, Hawaii",earthquake,0.34,0.38,0.3,8,automatic,hv,hv
2018-06-08T05:47:21.060Z,61.4207,-140.0805,0,2.9,ml,,,,1.08,ak,ak19729291,2018-06-08T05:55:26.557Z,"157km WNW of Haines Junction, Canada",earthquake,,0.7,,,automatic,ak,ak
2018-06-08T05:45:32.550Z,37.6585,-118.833,1.52,0.29,md,10,142,0.02063,0.05,nc,nc73027156,2018-06-08T17:45:02.553Z,"13km E of Mammoth Lakes, CA",earthquake,0.52,0.85,0.074,8,reviewed,nc,nc
2018-06-08T05:45:25.890Z,19.4008331,-155.2751617,0.42,2.51,ml,25,53,0.005622,0.22,hv,hv70246952,2018-06-08T05:51:06.730Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.22,0.36,16,automatic,hv,hv
2018-06-08T05:42:43.270Z,19.4328327,-155.2788391,3.65,1.88,ml,11,243,0.008118,0.19,hv,hv70246942,2018-06-08T05:48:24.940Z,"4km W of Volcano, Hawaii",earthquake,0.95,1.05,0.3,9,automatic,hv,hv
2018-06-08T05:41:12.640Z,19.3983326,-155.2709961,1.09,2.17,ml,20,70,0.004687,0.18,hv,hv70246937,2018-06-08T05:46:54.010Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.31,0.3,3,automatic,hv,hv
2018-06-08T05:39:42.010Z,19.3829994,-155.274826,-0.44,2.05,ml,23,72,0.007392,0.26,hv,hv70246932,2018-06-08T05:45:25.110Z,"6km SW of Volcano, Hawaii",earthquake,0.24,0.22,0.4,12,automatic,hv,hv
2018-06-08T05:38:19.195Z,62.7977,-150.9732,91.2,1.6,ml,,,,0.46,ak,ak19729288,2018-06-08T05:45:34.941Z,"69km NW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-06-08T05:38:00.150Z,19.3916664,-155.267334,0.51,1.93,ml,16,90,0.006656,0.19,hv,hv70246927,2018-06-08T05:43:41.750Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.18,0.15,7,automatic,hv,hv
2018-06-08T05:34:53.760Z,19.4018326,-155.2651672,0.53,2.15,ml,15,71,0.003664,0.23,hv,hv70246912,2018-06-08T05:40:35.970Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.32,0.21,7,automatic,hv,hv
2018-06-08T05:34:14.500Z,19.4016666,-155.2975006,0.84,2.05,ml,16,59,0.01207,0.24,hv,hv70246907,2018-06-08T05:39:56.070Z,"7km WSW of Volcano, Hawaii",earthquake,0.32,0.34,0.32,10,automatic,hv,hv
2018-06-08T05:32:03.915Z,61.3716,-140.2803,0,1.7,ml,,,,0.62,ak,ak19729285,2018-06-08T05:37:58.365Z,"164km WNW of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2018-06-08T05:31:27.050Z,37.6583333,-118.832,1.91,0.4,md,15,145,0.02057,0.05,nc,nc73027146,2018-06-08T16:33:02.176Z,"13km E of Mammoth Lakes, CA",earthquake,0.29,0.52,0.097,14,reviewed,nc,nc
2018-06-08T05:31:00.480Z,36.7135,-121.3408333,2.2,0.76,md,13,144,0.06335,0.08,nc,nc73027141,2018-06-08T09:11:01.070Z,"9km SSW of Tres Pinos, CA",earthquake,0.61,1.7,0.146,10,reviewed,nc,nc
2018-06-08T05:30:14.650Z,19.4098339,-155.2493286,0.27,2.27,ml,15,127,0.01021,0.26,hv,hv70246897,2018-06-08T05:35:56.020Z,"2km SSW of Volcano, Hawaii",earthquake,0.36,0.41,0.3,12,automatic,hv,hv
2018-06-08T05:28:21.580Z,19.3945007,-155.3048401,1.23,2.22,ml,8,210,0.01117,0.12,hv,hv70246882,2018-06-08T05:34:02.220Z,"8km WSW of Volcano, Hawaii",earthquake,0.91,0.57,0.35,8,automatic,hv,hv
2018-06-08T05:28:21.040Z,19.3996658,-155.2718353,1.61,2.36,ml,27,50,0.004603,0.33,hv,hv70246887,2018-06-08T05:34:11.790Z,"4km SW of Volcano, Hawaii",earthquake,0.36,0.32,0.33,8,automatic,hv,hv
2018-06-08T05:26:41.370Z,37.6501667,-118.8105,-0.09,0.1,md,10,201,0.02354,0.02,nc,nc73027136,2018-06-08T17:09:02.365Z,"15km E of Mammoth Lakes, CA",earthquake,0.55,0.39,0.22,8,reviewed,nc,nc
2018-06-08T05:24:17.120Z,32.7593333,-116.0305,9.78,1.03,ml,28,43,0.01507,0.19,ci,ci38193456,2018-06-08T15:22:23.959Z,"4km NW of Ocotillo, CA",earthquake,0.23,0.45,0.134,10,reviewed,ci,ci
2018-06-08T05:24:16.321Z,63.101,-151.5448,0,0.9,ml,,,,0.48,ak,ak19729283,2018-06-08T05:31:24.920Z,"113km NW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-06-08T05:23:35.400Z,19.4108334,-155.2749939,0.41,3.14,ml,21,53,0.01095,0.19,hv,hv70246867,2018-06-08T05:42:43.895Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.23,2.27,18,automatic,hv,hv
2018-06-08T05:21:51.020Z,19.402,-155.27,0.69,3.01,ml,28,50,0.00744,0.1,hv,hv70246862,2018-06-08T06:30:18.650Z,"4km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.175,42,reviewed,hv,hv
2018-06-08T05:19:23.080Z,19.4178333,-155.2676697,0.49,2.17,ml,19,51,0.008194,0.15,hv,hv70246857,2018-06-08T13:21:51.446Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.18,0.26,12,automatic,hv,hv
2018-06-08T05:17:23.930Z,37.6598333,-118.8371667,3.03,1.09,md,19,131,0.02186,0.05,nc,nc73027121,2018-06-08T08:49:00.961Z,"13km ENE of Mammoth Lakes, CA",earthquake,0.4,0.53,0.283,18,reviewed,nc,nc
2018-06-08T05:17:15.240Z,19.4125004,-155.286499,0.88,2.58,ml,39,24,0.005613,0.23,hv,hv70246852,2018-06-08T05:22:55.970Z,"5km WSW of Volcano, Hawaii",earthquake,0.28,0.15,0.46,19,automatic,hv,hv
2018-06-08T05:16:19.220Z,19.4043331,-155.2863312,1.07,2.22,ml,9,190,0.01343,0.12,hv,hv70246842,2018-06-08T05:22:00.690Z,"5km WSW of Volcano, Hawaii",earthquake,1.14,0.47,0.34,11,automatic,hv,hv
2018-06-08T05:15:23.830Z,19.3293343,-155.1269989,5.68,2.13,ml,21,126,0.04329,0.36,hv,hv70246837,2018-06-08T05:21:34.270Z,"16km SE of Volcano, Hawaii",earthquake,0.75,1.16,0.33,7,automatic,hv,hv
2018-06-08T05:11:24.030Z,19.4036674,-155.2633362,1.31,1.88,ml,19,69,0.005967,0.11,hv,hv70246822,2018-06-08T05:17:06.490Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.21,0.29,7,automatic,hv,hv
2018-06-08T05:04:53.720Z,37.658,-118.8401667,1.17,0.63,md,11,128,0.02029,0.04,nc,nc73027116,2018-06-08T16:40:02.217Z,"12km E of Mammoth Lakes, CA",earthquake,0.35,1.03,0.188,10,reviewed,nc,nc
2018-06-08T05:03:44.580Z,19.4138336,-155.2711639,0.6,2.1,ml,24,52,0.01079,0.12,hv,hv70246802,2018-06-08T05:09:24.110Z,"3km WSW of Volcano, Hawaii",earthquake,0.21,0.15,0.26,12,automatic,hv,hv
2018-06-08T05:02:21.439Z,37.9256,-114.4266,7.7,0,ml,4,103.39,0.056,0.1216,nn,nn00638785,2018-06-08T14:20:51.686Z,"2km ESE of Pioche, Nevada",earthquake,,4,0,1,reviewed,nn,nn
2018-06-08T05:01:17.410Z,19.4085007,-155.272995,0.83,1.72,md,19,55,0.01214,0.11,hv,hv70246797,2018-06-08T05:04:12.170Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.21,0.33,14,automatic,hv,hv
2018-06-08T04:57:28.310Z,19.4053326,-155.283493,0.24,2.1,ml,21,62,0.01228,0.16,hv,hv70246787,2018-06-08T05:03:09.460Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.21,0.26,10,automatic,hv,hv
2018-06-08T04:51:12.080Z,19.4080009,-155.2683258,1.34,2,ml,19,50,0.008951,0.15,hv,hv70246777,2018-06-08T04:56:53.760Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.22,0.24,10,automatic,hv,hv
2018-06-08T04:49:48.010Z,19.4144993,-155.298996,-0.26,1.89,ml,7,308,0.03058,0.08,hv,hv70246772,2018-06-08T04:55:31.400Z,"6km WSW of Volcano, Hawaii",earthquake,0.45,0.92,0.32,10,automatic,hv,hv
2018-06-08T04:49:33.603Z,61.026,-150.6896,41.9,1.7,ml,,,,0.51,ak,ak19729281,2018-06-08T04:54:00.354Z,"47km WSW of Anchorage, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-06-08T04:49:04.080Z,37.6303333,-118.9026667,0.55,0.51,md,14,63,0.004249,0.05,nc,nc73027111,2018-06-08T08:35:00.890Z,"7km E of Mammoth Lakes, CA",earthquake,0.29,0.46,0.292,13,reviewed,nc,nc
2018-06-08T04:48:15.900Z,19.4080009,-155.284668,0.57,2.24,ml,26,34,0.009626,0.23,hv,hv70246767,2018-06-08T04:53:55.510Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.23,0.35,14,automatic,hv,hv
2018-06-08T04:46:05.090Z,19.4155006,-155.2725067,0.73,2.25,ml,21,50,0.01038,0.22,hv,hv70246762,2018-06-08T04:51:47.020Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.23,0.3,10,automatic,hv,hv
2018-06-08T04:42:21.840Z,19.402,-155.282,0.47,2.97,ml,13,112,0.01028,0.09,hv,hv70246757,2018-06-08T05:41:09.460Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.17,0.168,42,reviewed,hv,hv
2018-06-08T04:42:17.800Z,19.4003334,-155.2805023,-0.03,1.4,md,40,29,0.008144,0.31,hv,hv70246752,2018-06-08T05:42:00.130Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.22,0.126,7,reviewed,hv,hv
2018-06-08T04:41:21.250Z,19.3648338,-155.3065033,7.21,2.34,ml,12,158,0.02768,0.36,hv,hv70246747,2018-06-08T04:47:01.570Z,"10km SW of Volcano, Hawaii",earthquake,1.59,1.5,0.22,4,automatic,hv,hv
2018-06-08T04:41:07.872Z,65.3673,-162.56,13.1,1.4,ml,,,,1.38,ak,ak19729277,2018-06-08T04:51:44.825Z,"165km NE of Nome, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-06-08T04:40:47.903Z,62.0025,-149.9747,45.3,1.2,ml,,,,0.86,ak,ak19729275,2018-06-08T04:44:49.561Z,"18km SSW of Y, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-06-08T04:38:43.140Z,19.4021664,-155.2798309,1.18,2.83,ml,21,44,0.008936,0.27,hv,hv70246742,2018-06-08T04:44:29.420Z,"5km SW of Volcano, Hawaii",earthquake,0.31,0.21,0.24,9,automatic,hv,hv
2018-06-08T04:38:28.920Z,19.395834,-155.2766724,1.17,2.5,ml,24,49,0.002897,0.34,hv,hv70246737,2018-06-08T04:44:11.050Z,"5km SW of Volcano, Hawaii",earthquake,0.32,0.4,0.47,23,automatic,hv,hv
2018-06-08T04:36:11.110Z,19.4139996,-155.2688293,1.73,2.32,ml,19,85,0.008661,0.2,hv,hv70246727,2018-06-08T04:41:58.340Z,"3km WSW of Volcano, Hawaii",earthquake,0.41,0.22,0.2,8,automatic,hv,hv
2018-06-08T04:35:35.770Z,19.4239998,-155.2648315,1.64,2.39,ml,13,119,0.003796,0.11,hv,hv70246722,2018-06-08T04:41:16.260Z,"2km WSW of Volcano, Hawaii",earthquake,0.38,0.29,0.27,12,automatic,hv,hv
2018-06-08T04:35:34.130Z,33.4911667,-116.7775,5.59,0.32,ml,12,87,0.0813,0.24,ci,ci38193296,2018-06-08T12:55:16.270Z,"10km ENE of Aguanga, CA",earthquake,0.49,2.23,0.071,10,reviewed,ci,ci
2018-06-08T04:32:16.170Z,19.4278336,-155.2480011,-0.15,2.25,ml,17,75,0.01311,0.17,hv,hv70246712,2018-06-08T04:37:56.920Z,"1km WSW of Volcano, Hawaii",earthquake,0.28,0.37,0.38,15,automatic,hv,hv
2018-06-08T04:31:58.760Z,39.5026667,-123.1246667,0.32,1.55,md,10,133,0.15,0.04,nc,nc73027106,2018-06-08T16:12:01.076Z,"18km NW of Lake Pillsbury, CA",earthquake,0.31,31.61,0.216,10,reviewed,nc,nc
2018-06-08T04:30:27.620Z,19.4028339,-155.2758331,0.74,2.62,ml,36,35,0.007709,0.23,hv,hv70246707,2018-06-08T04:36:08.750Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.17,0.39,25,automatic,hv,hv
2018-06-08T04:29:23.010Z,36.0295,-117.831,1.75,0.78,ml,16,102,0.05023,0.09,ci,ci38193288,2018-06-08T14:54:39.105Z,"11km E of Coso Junction, CA",earthquake,0.16,0.16,0.215,6,reviewed,ci,ci
2018-06-08T04:29:04.270Z,19.4163342,-155.2646637,0.79,2.2,ml,26,63,0.006186,0.19,hv,hv70246702,2018-06-08T04:34:45.000Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.12,0.31,13,automatic,hv,hv
2018-06-08T04:28:09.999Z,60.2969,-150.9222,55.6,1.1,ml,,,,0.18,ak,ak19729274,2018-06-08T09:26:54.120Z,"22km SSE of Soldotna, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2018-06-08T04:25:20.660Z,19.439333,-155.2149963,-0.37,1.92,md,11,306,0.06061,0.34,hv,hv70246697,2018-06-08T04:28:29.060Z,"2km ENE of Volcano, Hawaii",earthquake,2.15,0.67,0.06,3,automatic,hv,hv
2018-06-08T04:25:04.120Z,19.3968334,-155.2675018,0.91,2.52,ml,21,66,0.001972,0.29,hv,hv70246692,2018-06-08T04:30:45.520Z,"4km SW of Volcano, Hawaii",earthquake,0.33,0.23,0.5,13,automatic,hv,hv
2018-06-08T04:24:01.220Z,19.4283333,-155.281662,0.54,2.35,ml,10,85,0.00524,0.1,hv,hv70246687,2018-06-08T04:29:41.800Z,"4km W of Volcano, Hawaii",earthquake,0.5,0.36,0.27,9,automatic,hv,hv
2018-06-08T04:23:14.530Z,19.4015007,-155.2766724,1.24,2.33,ml,26,54,0.006738,0.15,hv,hv70246682,2018-06-08T04:28:53.170Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.18,0.36,16,automatic,hv,hv
2018-06-08T04:21:05.790Z,19.3959999,-155.2714996,3.65,2.32,ml,11,142,0.02206,0.24,hv,hv70246677,2018-06-08T04:26:45.460Z,"5km SW of Volcano, Hawaii",earthquake,1.36,2.23,0.41,7,automatic,hv,hv
2018-06-08T04:20:51.560Z,38.82,-122.7663333,1.89,0.21,md,11,88,0.01082,0.02,nc,nc73027101,2018-06-08T08:58:46.192Z,"4km W of Cobb, CA",earthquake,0.35,0.67,,1,reviewed,nc,nc
2018-06-08T04:20:12.980Z,19.4080009,-155.2695007,0.4,1.75,md,14,72,0.009951,0.18,hv,hv70246672,2018-06-08T04:23:02.960Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.19,0.19,8,automatic,hv,hv
2018-06-08T04:16:47.480Z,19.4335003,-155.2825012,0.54,2.1,ml,11,100,0.009856,0.16,hv,hv70246667,2018-06-08T04:22:29.140Z,"4km W of Volcano, Hawaii",earthquake,0.42,0.43,0.12,6,automatic,hv,hv
2018-06-08T04:15:01.620Z,19.4050007,-155.2718353,0.89,2.22,ml,21,55,0.008672,0.19,hv,hv70246662,2018-06-08T04:20:43.540Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.29,0.3,11,automatic,hv,hv
2018-06-08T04:14:08.900Z,19.4095001,-155.272995,2.62,1.77,ml,18,54,0.01265,0.24,hv,hv70246657,2018-06-08T04:19:50.110Z,"4km WSW of Volcano, Hawaii",earthquake,0.54,0.67,0.2,10,automatic,hv,hv
2018-06-08T04:12:12.630Z,19.4120007,-155.2578278,2.82,2.31,ml,26,99,0.001936,0.21,hv,hv70246652,2018-06-08T04:17:52.720Z,"2km SW of Volcano, Hawaii",earthquake,0.42,0.5,0.38,14,automatic,hv,hv
2018-06-08T04:10:57.770Z,19.322834,-155.2561646,-0.01,2.87,ml,8,181,0.04431,0.18,hv,hv70246647,2018-06-08T04:16:38.140Z,"12km S of Volcano, Hawaii",earthquake,0.54,0.52,0.14,3,automatic,hv,hv
2018-06-08T04:09:11.660Z,19.4018326,-155.2683258,0.67,2.49,ml,26,49,0.004177,0.26,hv,hv70246642,2018-06-08T04:14:51.450Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.19,1.96,17,automatic,hv,hv
2018-06-08T04:08:02.270Z,19.3894997,-155.2884979,1.4,2.44,ml,17,80,0.005213,0.26,hv,hv70246637,2018-06-08T04:13:43.670Z,"7km SW of Volcano, Hawaii",earthquake,0.45,0.54,0.34,12,automatic,hv,hv
2018-06-08T04:07:04.790Z,19.4111671,-155.3266602,4.67,2.43,ml,17,80,0.01975,0.13,hv,hv70246632,2018-06-08T04:12:45.380Z,"9km WSW of Volcano, Hawaii",earthquake,0.52,1.22,0.36,9,automatic,hv,hv
2018-06-08T04:06:55.280Z,46.1963333,-122.1808333,-1.7,0.09,mh,6,170,0.007771,0.05,uw,uw61383362,2018-06-08T17:42:47.360Z,"37km NNE of Amboy, Washington",earthquake,0.48,8.73,,0,reviewed,uw,uw
2018-06-08T04:03:38.170Z,19.4166667,-155.2748333,0.96,2.95,ml,20,43,0.008459,0.06,hv,hv70246622,2018-06-08T12:06:07.704Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.15,0.141,40,reviewed,hv,hv
2018-06-08T04:03:00.700Z,19.3721676,-155.298172,-1.02,3.11,ml,14,182,0.01817,0.24,hv,hv70246612,2018-06-08T05:25:01.194Z,"9km SW of Volcano, Hawaii",earthquake,0.52,0.36,3.01,29,automatic,hv,hv
2018-06-08T04:02:22.300Z,19.3824997,-154.9991608,8.42,2.82,ml,14,296,0.07436,0.3,hv,hv70246607,2018-06-08T04:08:03.590Z,"12km SW of Leilani Estates, Hawaii",earthquake,3.19,1.17,0.37,8,automatic,hv,hv
2018-06-08T03:56:55.520Z,19.4048328,-155.2684937,1.56,2.51,ml,35,28,0.006956,0.26,hv,hv70246597,2018-06-08T04:02:36.310Z,"4km SW of Volcano, Hawaii",earthquake,0.29,0.24,0.31,16,automatic,hv,hv
2018-06-08T03:55:22.690Z,19.4071674,-155.2626648,1.31,2.5,ml,22,75,0.005556,0.13,hv,hv70246592,2018-06-08T04:01:04.130Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.18,0.32,13,automatic,hv,hv
2018-06-08T03:54:14.620Z,19.4118328,-155.2798309,1,2.39,ml,40,31,0.00706,0.24,hv,hv70246587,2018-06-08T03:59:55.930Z,"4km WSW of Volcano, Hawaii",earthquake,0.28,0.17,0.39,18,automatic,hv,hv
2018-06-08T03:53:59.470Z,19.4263325,-155.2621613,1.81,2.54,ml,17,137,0.003475,0.22,hv,hv70246582,2018-06-08T03:59:39.540Z,"2km W of Volcano, Hawaii",earthquake,0.41,0.51,0.44,15,automatic,hv,hv
2018-06-08T03:53:17.050Z,19.4186668,-155.2929993,0.9,1.88,ml,8,132,0.002875,0.21,hv,hv70246577,2018-06-08T03:58:58.900Z,"5km WSW of Volcano, Hawaii",earthquake,1.4,0.36,0.33,6,automatic,hv,hv
2018-06-08T03:50:57.580Z,19.4096661,-155.2725067,0.48,1.76,ml,19,53,0.01216,0.15,hv,hv70246567,2018-06-08T03:56:38.460Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.27,0.19,6,automatic,hv,hv
